uri,cid,author_did,author_handle,author_display_name,author_followers,author_following,author_posts,text,created_at,reply_count,repost_count,like_count,quote_count,hashtags,mentions,urls,has_image,has_video,has_external,image_count,is_reply,language,source
at://did:plc:7wdjguzcuj2sgvgay3c7ched/app.bsky.feed.post/3m3364gtmrn24,bafyreienojeytqci6zycefwmju7v4o2kec3tx57yfh6ucxtneayztf5vya,did:plc:7wdjguzcuj2sgvgay3c7ched,passanthalbot.bsky.social,,0,0,0,"@Ken_Rosenthal tweeted
In ALCS’ opening salvo, Cal Raleigh – slugger, receiver, pitch whisperer – once again does it all. Column: https://t.co/5odZCNNHz4 https://t.co/6ztVYaFEPZ",,0,0,0,0,[],[],[],False,False,False,0,True,,search:cal raleigh
at://did:plc:gq3u3hub5aqsarteaucvd5ig/app.bsky.feed.post/3m335ud55z22u,bafyreia2mpmbgwsycl2a7xxvbysimnllcqnguaaxxanogtzf3hx47pe3k4,did:plc:gq3u3hub5aqsarteaucvd5ig,ken-rosenthal.bsky.social,,0,0,0,"In ALCS’ opening salvo, Cal Raleigh – slugger, receiver, pitch whisperer – once again does it all. Column: www.nytimes.com/athletic/671...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:ax7hyxuychp2tqbauseifsgl/app.bsky.feed.post/3m335s7p6ow2w,bafyreigamqh2rqd7zj4jcriz3zagxnldfrkvdmtoi4owppjkjqkw5lqzle,did:plc:ax7hyxuychp2tqbauseifsgl,detroitnews.com,,0,0,0,"Cal Raleigh homered, Jorge Polanco drove in the go-ahead run with a sixth-inning single and the Mariners beat the Blue Jays, 3-1, in Game 1.",,0,0,0,0,[],[],[],False,False,False,0,True,,search:cal raleigh
at://did:plc:3jgmh5wf5yq3cu6ajyvlbuj3/app.bsky.feed.post/3m3355flexg22,bafyreiar6yphbqgs3yyzwosdrxdtju2jqiz2wgdeikrjdyild6v3p3jlye,did:plc:3jgmh5wf5yq3cu6ajyvlbuj3,lajina.bsky.social,,0,0,0,"Jorge Polanco, Cal Raleigh star in Mariners’ ALCS Game 1 win

With it, they are just three wins away from their first World Series in franchise history -- and theyâ€ll now have home-field advantage over the rest of this best-of-seven bout. ""We've talked about just how resilient these guys are,â€…",,0,0,0,0,[],[],[],False,False,False,0,True,,search:cal raleigh
at://did:plc:ysrsnj6yxc2j3dsz4ake45aa/app.bsky.feed.post/3m334z7bpic2n,bafyreif5xcvrjcjx3ndmmkmonz6z5qemuapilaq5p6wyriflsd6fmw7ksm,did:plc:ysrsnj6yxc2j3dsz4ake45aa,newstech.bsky.social,,0,0,0,"Gaza Ceasefire: Trump Addresses Israeli Parliament, Says “Holy Land Finally at Peace”  Cal Raleigh
www.newstech.online/gaza-ceasefi...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:lgxwokjfnegutejxknkdpqwj/app.bsky.feed.post/3m32zmna5q726,bafyreicaqeu2entjxfbe3wvlruolu5paglysybnqr7xqupewue6b3yr5d4,did:plc:lgxwokjfnegutejxknkdpqwj,rawmlb.bsky.social,,0,0,0,"In ALCS’ opening salvo, Cal Raleigh – slugger, receiver, pitch whisperer – once again does it all

https://www.rawchili.com/mlb/377371/

TORONTO — The ballots were cast before the playoffs started. Nothing Seattle Mariners catcher Cal Raleigh does in…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:cal raleigh
at://did:plc:lgxwokjfnegutejxknkdpqwj/app.bsky.feed.post/3m32xeu65ns26,bafyreibrjwzstujkn46qxbbbewhso75hv2bhc2oxdxjq77oo2ht5eestmy,did:plc:lgxwokjfnegutejxknkdpqwj,rawmlb.bsky.social,,0,0,0,"CAL RALEIGH HITS ANOTHER HOMER — HE HAS 62 — AND THE MAN IS NOT GOING AWAY

https://www.rawchili.com/mlb/377332/

If we count his 60 home runs in the regular season, the two he has slugged so far…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:cal raleigh
at://did:plc:lgxwokjfnegutejxknkdpqwj/app.bsky.feed.post/3m32wbsrhtt2k,bafyreiaytbrqzosepf2llec5ajoqe4zkttiomx3i767b7isk4xkw3a67ru,did:plc:lgxwokjfnegutejxknkdpqwj,rawmlb.bsky.social,,0,0,0,"Blue Jays’ weird beef with Cal Raleigh could bite them in ALCS vs. Mariners

https://www.rawchili.com/mlb/377301/

The only question that matters regarding the American League Championship Series is whether the Seattle Mariners or Toronto…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:cal raleigh
at://did:plc:h64ng567kbtwbapurenwczrq/app.bsky.feed.post/3m32w4xrvp22l,bafyreibs2hq2sfoa56ba2j7c37ofyle72gpfvyweptaokn4mcpmv4bjode,did:plc:h64ng567kbtwbapurenwczrq,fansmlbspain.bsky.social,,0,0,0,"𝐍𝐨 𝐡𝐢𝐜𝐢𝐞𝐫𝐨𝐧 𝐬𝐮𝐟𝐢𝐜𝐢𝐞𝐧𝐭𝐞

Enfrentarse a los Seattle Mariners y hacer solo una carrera suele ser poco para ganarles. Sobre todo si Cal Raleigh, líder de jonrones en la temporada regular, está a lo suyo.

#ALCS #SeizeTheMoment
#WANTITALL #Postseason #MLBesp",,0,0,0,0,[],[],[],False,False,False,0,True,es,search:cal raleigh
at://did:plc:sa2zhpp5vgznbrdn3hxcvg6s/app.bsky.feed.post/3m32w4rq7mt2i,bafyreiern6tcrlkkzon7jlqedgg46pu6gd7aywpsohrcg4ukxgvtgxtvfe,did:plc:sa2zhpp5vgznbrdn3hxcvg6s,megapickz.bsky.social,,0,0,0,"Cal Raleigh, Bryce Miller Star for Mariners as Fans Marvel at Game 1 Win vs. Blue Jays

The Seattle Mariners claimed a 3–1 victory on the road in Game 1 of the American League Championship Series over the Toronto Blue Jays on Sunday. Fresh off a 15-inning Game 5 victory over the Detroit Tigers in…",,0,0,0,0,[],[],[],False,False,False,0,True,,search:cal raleigh
at://did:plc:bcd4l7jlkixa7svv6x3rutfd/app.bsky.feed.post/3m32v52kl3x2y,bafyreicqmdxhtp3zv6h3adfg36j43iiiqa2yifokqathpwkqbijpny6wfa,did:plc:bcd4l7jlkixa7svv6x3rutfd,tri-cityherald.com,,0,0,0,Cal Raleigh launched a game-tying solo home run and Jorge Polanco delivered a pair of RBI singles that silenced a sellout crowd at Rogers Centre.,,0,0,0,0,[],[],[],False,False,False,0,True,,search:cal raleigh
at://did:plc:ahbutwh5auf4mmlve5547fgu/app.bsky.feed.post/3m32v52mc4b2o,bafyreihkbxdfacnngsyir6tg7gxx6nifzb4qwou7ftcx7vibdk5yowdmji,did:plc:ahbutwh5auf4mmlve5547fgu,theolympian.com,,0,0,0,Cal Raleigh launched a game-tying solo home run and Jorge Polanco delivered a pair of RBI singles that silenced a sellout crowd at Rogers Centre.,,0,0,0,0,[],[],[],False,False,False,0,True,,search:cal raleigh
at://did:plc:lgxwokjfnegutejxknkdpqwj/app.bsky.feed.post/3m32qoepqre2l,bafyreidp2ohtiqc3m3eymvb3y6jbriroioxbuetr7vou2d534skzqmu7fm,did:plc:lgxwokjfnegutejxknkdpqwj,rawmlb.bsky.social,,0,0,0,"With conviction, Bryce Miller, Cal Raleigh, and the Seattle Mariners win ALCS Game 1, 3-1

https://www.rawchili.com/mlb/377229/

In a sentence or two, how might you describe Bryce Miller? 27 year old right-handed pitcher for the…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:cal raleigh
at://did:plc:lgxwokjfnegutejxknkdpqwj/app.bsky.feed.post/3m32pkhxcl72k,bafyreif7qaedpo2xt6zswe3ooeaq3gd72araa6et5rjm2umjmq2wjubvxy,did:plc:lgxwokjfnegutejxknkdpqwj,rawmlb.bsky.social,,0,0,0,"Mariners’ Cal Raleigh shrugs off 15 innings, continues growing Seattle legend

https://www.rawchili.com/mlb/377213/

Mariners’ Cal Raleigh shrugs off 15 innings, continues growing Seattle legend originally appeared on The Sporting News. Add…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:cal raleigh
at://did:plc:3jgmh5wf5yq3cu6ajyvlbuj3/app.bsky.feed.post/3m32pdtaqxg2h,bafyreibwr2cxknp36lmpo5a5eu4e67brlhk7etjkdjkitltdnsakslbfdq,did:plc:3jgmh5wf5yq3cu6ajyvlbuj3,lajina.bsky.social,,0,0,0,"MLB playoffs 2025: With another enormous swing, Cal Raleigh leads Mariners to ALCS Game 1 victory over Blue Jays

TORONTO â€” Only five days had passed since Cal Raleighâ€s last home run, but for these Seattle Mariners, it felt like an eternity. That made sense, considering the circumstances. Quite…",,0,0,0,0,[],[],[],False,False,False,0,True,,search:cal raleigh
at://did:plc:vl4qvf5jmnkj7i54fd5ru5cn/app.bsky.feed.post/3m32ohgwjrk2r,bafyreihosurohgtouffopboag6ds3i3umxzxithnhjsfxaqmslf3muyrku,did:plc:vl4qvf5jmnkj7i54fd5ru5cn,kristofarian.bsky.social,,0,0,0,"and in the ""off""
Season, Cal moonlights
for one of the local port-a-
potty outfits, making Ends meet

                              and NO ONE makes
                                   'em Shine like
                                      Cal friggin'
                                         Raleigh.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:vl4qvf5jmnkj7i54fd5ru5cn/app.bsky.feed.post/3m32oclnjxk25,bafyreicpv3cqpnrgukopdw43tkwmqgwmcf5pz56ty46uoyxcdbetlg4xwa,did:plc:vl4qvf5jmnkj7i54fd5ru5cn,kristofarian.bsky.social,,0,0,0,"and in the ""off""
Season, Cal moonlights
for one of the local port-a-
potty outfits, making Ends meet

                              and NO ONE makes
                                   'em Shine like
                                      Cal friggin'
                                         Raleigh.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:lgxwokjfnegutejxknkdpqwj/app.bsky.feed.post/3m32ndhfpmf2y,bafyreid6dmyrvwpdxxmppc62vedr5ahxpk6xx4wxh4n7ylmad2qlwauqaa,did:plc:lgxwokjfnegutejxknkdpqwj,rawmlb.bsky.social,,0,0,0,"MLB playoffs 2025: With another enormous swing, Cal Raleigh leads Mariners to ALCS Game 1 victory over Blue Jays

https://www.rawchili.com/mlb/377177/

TORONTO — Only five days had passed since Cal Raleigh’s last home run, but for these Seattle Mariners,…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:cal raleigh
at://did:plc:molx2w3rfhqotx72g5radfjs/app.bsky.feed.post/3m32n4moyok2v,bafyreibakar4iewcutdtript6wkzecbhx2ldgicvhbwn5tkdwkmf7zejxy,did:plc:molx2w3rfhqotx72g5radfjs,concertpeople.bsky.social,,0,0,0,"Mariners beat the Blue Jays in Toronto,  3-1, in game 1 win in the ALCS. Bryce Miller and Jorge Polanco both came up big and Cal Raleigh homered! 
youtube.com/shorts/WPCL4...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:lunkzaro2tqdn7cdphmicv7h/app.bsky.feed.post/3m32mgmghqc2d,bafyreicdv3g46n5ltdmoaeuqeafelw5r73mcqypm5n4c6w473hck2qfkx4,did:plc:lunkzaro2tqdn7cdphmicv7h,heydtrain.bsky.social,,0,0,0," the cal raleigh that plays catcher for the mariners? the third rounder nice kid that can’t hit real good? oh and his defense? hahah, good one. you’re describing jeff clement, mike zunino, jesus montero along with all of our hopes and broken dreams rolled into one super catcher and named him dumper",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:svcoromm67dptdmcd4o5bop3/app.bsky.feed.post/3m32kj23a3k2o,bafyreiai5kzxt6ahmeu6kees5ta4okkln2jra4i7dlb2pwdzel4qd2vhsq,did:plc:svcoromm67dptdmcd4o5bop3,wuffaf.at,,0,0,0,"I appreciate #29 Dump Plug shirt guy but did you even think this thru?

His ass is on vanilla and he's already hit 60HRs, you want to introduce him to the hyperbolic dump chamber?

You won't be dealing with the average big dumper anymore.  You'll be dealing with the Legendary Super Dumper.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:ffosahlappkc7nfhcip7kyrn/app.bsky.feed.post/3m32jzksre22r,bafyreihzh6icat7dslya2e4vf2twgsqa5sjeiw2wzvcc76giympp6ksbce,did:plc:ffosahlappkc7nfhcip7kyrn,baseballobserver.bsky.social,,0,0,0,"MLB playoffs 2025: With another enormous swing, Cal Raleigh leads Mariners to ALCS Game 1 victory over Blue Jays",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:s6e2lk7c6rkaafxftbdowvel/app.bsky.feed.post/3m32jg5ebvy2b,bafyreih24bnsjczprzhtnxdoupusw35hoi3ohfsllslzucygnjmab3mxam,did:plc:s6e2lk7c6rkaafxftbdowvel,virtualnews360.bsky.social,,0,0,0,"MLB playoffs: Raleigh homers as Mariners stifle Blue Jays in long-awaited return to ALCS | MLB

Cal Raleigh homered, Jorge Polanco drove in the go-ahead run with a sixth-inning single and the Seattle Mariners beat the Toronto Blue Jays 3-1 Sunday night as they returned to the AL Championship Series…",,0,0,0,0,[],[],[],False,False,False,0,True,,search:cal raleigh
at://did:plc:5tgrqgqzaudzjgdhgrsxcnyq/app.bsky.feed.post/3m32jcnphhc2n,bafyreihyw2ndcaglubqttcy3eygob2qfti5y7r7vuilk3igz2263myz5hm,did:plc:5tgrqgqzaudzjgdhgrsxcnyq,mikeall.bsky.social,,0,0,0,"""Cal Raleigh hit as many home runs in a season as Babe Ruth did."" lmao nice try no he didn't",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:v452jaorvhbwrnrlljiirvci/app.bsky.feed.post/3m32ixp6abs2y,bafyreihs64f3uhfj2pztyjycb2jovwfdfh7kay4wxqyzrcynh3tnjwfwua,did:plc:v452jaorvhbwrnrlljiirvci,krispowers.bsky.social,,0,0,0,"After his 6th inning homerun in game 1 of the ALCS, Cal Raleigh, sitting in the dugout, says, ""See it, hit it, that's all ya gotta do."" MVP type shit.  #seizethemoment",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:axboh5wm3btbukax66trah3a/app.bsky.feed.post/3m32iqiczns2s,bafyreibubyr5dep7v5cqbycywkdudwfpdfk2kxn3d64fbr32k3nfxts6ry,did:plc:axboh5wm3btbukax66trah3a,androniangek.bsky.social,,0,0,0,"for full context: this is a blue jays fan wearing a shirt prominently featuring a butt plug with the number 29 on it (referencing Cal Raleigh’s number) right behind the batter’s box reacting as Cal Raleigh hit his game-tying home run (that, according to his shirt, should’ve been plugged)",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:lgxwokjfnegutejxknkdpqwj/app.bsky.feed.post/3m32hqp2uvu2y,bafyreihkzjpjaev3uip5j3bodqholhbr73nguknj7yyxp3563yx5ci5hz4,did:plc:lgxwokjfnegutejxknkdpqwj,rawmlb.bsky.social,,0,0,0,"Cal Raleigh, Bryce Miller Star for Mariners as Fans Marvel at Game 1 Win vs. Blue Jays

https://www.rawchili.com/mlb/377100/

The Seattle Mariners claimed a 3–1 victory on the road in Game 1 of the American League Championship…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:cal raleigh
at://did:plc:rtiqvrkkv6pytlgyesrlnpco/app.bsky.feed.post/3m32gyzwf6s2f,bafyreiexjynyt32h2pntkqfjbe6bonjl7kkvm2plxdtzcb7fmxq3yr4xt4,did:plc:rtiqvrkkv6pytlgyesrlnpco,spikefriedman.bsky.social,,0,0,0,62 fucking home runs from Cal Raleigh what are you talking about???,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:5cdjebhanx4cmcd4phf3deyv/app.bsky.feed.post/3m32gpd3mcs2t,bafyreiepvpzizbmdbdute2rc66lxogg2vriukar4n4vgh7c3gutseamrk4,did:plc:5cdjebhanx4cmcd4phf3deyv,marinershomers.bsky.social,,0,0,0,Records that were broken by Cal Raleigh in 2025,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:lgxwokjfnegutejxknkdpqwj/app.bsky.feed.post/3m32gnpxlqr2c,bafyreie7egf5wm5wuqyrdz7lj3wcq7gaa4nrwuzr2beonsm4aswrk6srne,did:plc:lgxwokjfnegutejxknkdpqwj,rawmlb.bsky.social,,0,0,0,"Raleigh homers, Polanco drives in 2 runs and Mariners beat Blue Jays 3-1 in ALCS opener

https://www.rawchili.com/mlb/377071/

Cal Raleigh homered, Jorge Polanco drove in the go-ahead run with a sixth-inning single and the Seattle Mariners…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:cal raleigh
at://did:plc:lgxwokjfnegutejxknkdpqwj/app.bsky.feed.post/3m32gnji5il2l,bafyreie2d5obgpk6uukzcv42heelyic3t6hqf4zk5szv3fsmwiqennk2oq,did:plc:lgxwokjfnegutejxknkdpqwj,rawmlb.bsky.social,,0,0,0,"MLB playoffs 2025: Cal Raleigh homer, Bryce Miller gem lift Mariners to Game 1 ALCS win over Blue Jays in Toronto

https://www.rawchili.com/mlb/377075/

The Seattle Mariners needed a sensational effort from ALCS Game 1 starter Bryce Miller on Sunday after a…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:cal raleigh
at://did:plc:lqofjmzpr5moefalin3zypeo/app.bsky.feed.post/3m32glgcb7c24,bafyreicg4bdmbol64v7lyhvspdgry2l4jpufelcgqvqflcyi5rigjinexq,did:plc:lqofjmzpr5moefalin3zypeo,sportycast.bsky.social,,0,0,0,"💪 MARINERS STRIKE FIRST! ⚾️

Seattle takes Game 1 of the ALCS with a 3-1 win over Toronto! Bryce Miller bounced back from a rocky start with 6 strong innings, while Cal Raleigh and Jorge Polanco powered the offense. The M’s are 3 wins away from the World Series! 🌊🔥

#MLB #ALCS",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:nqm65l7ahuhjlgj22jrblqvg/app.bsky.feed.post/3m32fmt5bwk2m,bafyreictujnoosunpvvhnxaj7osc2qmmc3m5lrtu4wrdot6hpk6egmt5ei,did:plc:nqm65l7ahuhjlgj22jrblqvg,iampatrickc.bsky.social,,0,0,0,"Opponents were slugging .238 off of Gausman's splitter with 2 strikes. 

Cal Raleigh, despite catching 15 innings 3 timezones away, smashed one out of the park.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:f5f7rkfnnk5unujgf3sjmew2/app.bsky.feed.post/3m32fexiqc22u,bafyreidc75d36l2p2qzx7q7lixhqetvnd63pits2goh7fwfoxjtaf4an2q,did:plc:f5f7rkfnnk5unujgf3sjmew2,baseball-broad.bsky.social,,0,0,0,"Bryce Miller in the postgame show, talking about what Cal Raleigh says to him during a mound visit: “Sometimes he thinks he’s got jokes, so I give him a courtesy chuckle.” 

😂😂",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:kb6n3xanafjcqvxj57535ckm/app.bsky.feed.post/3m32ezbieyc24,bafyreibrwgqvscdegxmh2kymhktuq7jqbxyx5hyfvq4evsnfc45llgxsf4,did:plc:kb6n3xanafjcqvxj57535ckm,jennegatron.bsky.social,,0,0,0,"i just like watching cal raleigh run the bases, i won't lie",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:gql3mjydb23kpewzfnv5zolm/app.bsky.feed.post/3m32emv3mus23,bafyreiezb5ybwpwvoopqjmf5aubr455wpj7yzsrbqft3svkilt5uobg5ky,did:plc:gql3mjydb23kpewzfnv5zolm,danjoncon.bsky.social,,0,0,0,"Shannon pointing out on the post game how incredible it is to have 2 great switch hitters on the team, in Jorge Polanco and Cal Raleigh, and how they both talk and share strategies. 

She emphasizes M's fans should not take it for granted.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:sa2zhpp5vgznbrdn3hxcvg6s/app.bsky.feed.post/3m32emqeiss2d,bafyreidkoo6vrzat5rfwhha62n6qucoab6c4wk562u6a74tljtoicn4t6u,did:plc:sa2zhpp5vgznbrdn3hxcvg6s,megapickz.bsky.social,,0,0,0,"Mariners Raleigh Around Cal To Win Game 1 Vs. Toronto Blue Jays

TORONTO, ONTARIO - OCTOBER 12: Cal Raleigh #29 of the Seattle Mariners tosses his bat after hitting a solo home run during the sixth inning against the Toronto Blue Jays in game one of the American League Championship Series at Rogers…",,0,0,0,0,[],[],[],False,False,False,0,True,,search:cal raleigh
at://did:plc:am6qwqchlfcxnbqvzabruopa/app.bsky.feed.post/3m32ebxo6rwk2,bafyreidqconygwnec756jtlxkdbqishybsooe4rg4zdreerxw2p27u2fe4,did:plc:am6qwqchlfcxnbqvzabruopa,tferrer.journa.host.ap.brid.gy,,0,0,0,"Mariners Magic: Seattle tira de un espectacular pitcheo (con Bryce Miller a la cabeza), de Cal Raleigh y de (quién si no) Jorge Polanco para dar la campanada en Toronto y llevarse el primer partido de la final de la Liga Americana https://www.mlb.com/news/mariners-win-alcs-game-1-2025",,0,0,0,0,[],[],[],False,False,False,0,True,es,search:cal raleigh
at://did:plc:4kxaujevio7kizmcshgxvseq/app.bsky.feed.post/3m32ebi2tps2a,bafyreifjmt6reyr235rrnmh4gqbyhbddqsdh5bxqrqinkmoquxo5ldqlyu,did:plc:4kxaujevio7kizmcshgxvseq,kingfitch1990.bsky.social,,0,0,0,"Cal Raleigh and Jorge Polanco star on offense, Bryce Miller on the mound in 3-1 win in Toronto ➡ www.espn.com/mlb/game?gam... espn.com/app",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:b5xs7b7i2dnch56vgwfd2ckq/app.bsky.feed.post/3m32eanij3h2p,bafyreic3stpauhhozjjsxkksqc7phr4unbrgrimgcfasfb6odjz3dfj7gy,did:plc:b5xs7b7i2dnch56vgwfd2ckq,comeasyouaresports.bsky.social,,0,0,0,Jorge Polanco finished with two RBIs and Cal Raleigh homers his 62nd for the win.,,0,0,0,0,[],[],[],False,False,False,0,True,,search:cal raleigh
at://did:plc:ebkmcm4n3gpticrgypos244b/app.bsky.feed.post/3m32dyawa6k2q,bafyreid5qua7sdrsfgqzn5coymt6xagfi7qysgzxcwdxefniuvg4go6yfe,did:plc:ebkmcm4n3gpticrgypos244b,originalrob.bsky.social,,0,0,0,"The Mariners should give that Toronto fan with the insulting “butt plug the dumper” tee free tickets behind home plate for the rest of the playoffs. And he has to wear it, especially when Cal Raleigh bats. Don’t mess with success! Okay? #Mariners #Bluejays",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:7tqdgkq5p4owzcwam2udt3bn/app.bsky.feed.post/3m32dvxubq22q,bafyreigmsbvinictvy5j3yb62v7ca5kaoqylz3b74bx6tairlvunytzlom,did:plc:7tqdgkq5p4owzcwam2udt3bn,mostlytruenews.bsky.social,,0,0,0,The catcher was trying to tag out Cal Raleigh on the chest.  This photo shows that Cal's right heel made it to the plate before the glove hit his chest.  Bad call by the umpire.,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:7m2l7giygph5ruwfnlglajyu/app.bsky.feed.post/3m32dk33hfu2q,bafyreigmwnwzdyunfs6ogrooz7fgycvgfcscn7jgwkmdgorxl6x7fmxxpq,did:plc:7m2l7giygph5ruwfnlglajyu,local-news-pgh.bsky.social,,0,0,0,"Cal Raleigh homers, Jorge Polanco drives in 2 runs as Mariners beat Blue Jays in ALCS opener

https://triblive.com/sports/cal-raleigh-homers-jorge-polanco-drives-in-2-runs-as-mariners-beat-blue-jays-in-alcs-opener/",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:lgxwokjfnegutejxknkdpqwj/app.bsky.feed.post/3m32dbcuka62c,bafyreiegkhyh63rwoqdxu2hbvmm55brxguu2musska26m7oehlidwb2lqy,did:plc:lgxwokjfnegutejxknkdpqwj,rawmlb.bsky.social,,0,0,0,"MLB playoffs: Raleigh homers as Mariners stifle Blue Jays in long-awaited return to ALCS | MLB

https://www.rawchili.com/mlb/377027/

Cal Raleigh homered, Jorge Polanco drove in the go-ahead run with a sixth-inning single and the Seattle Mariners…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:cal raleigh
at://did:plc:xq6h5qs3efyadpd3e6bi7ety/app.bsky.feed.post/3m32czixb6c2i,bafyreiggdgk6lemcpbgzx37d5ewtjmf3gasmfuvr5zgiyhzzqhfhnw3kcu,did:plc:xq6h5qs3efyadpd3e6bi7ety,andrewflincoln.bsky.social,,0,0,0,"Bryce Miller on Cal Raleigh mound visits: ""He usually doesn't have much to say...Sometimes he thinks he has jokes and I give him a courtesy laugh.""",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
at://did:plc:7llizvqracv54dy3dqrmt6gx/app.bsky.feed.post/3m32cs5ihvc2t,bafyreie4qzf35qxm4kajh2dev4s6so7d6awgnet2fz2gcbhbb2pe6iks6i,did:plc:7llizvqracv54dy3dqrmt6gx,rmpreston.bsky.social,,0,0,0,"Cal Raleigh averages one home run every 8.4 at bats against Toronto for his career, the best against any team.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:cal raleigh
